"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","view_history","phase","stage","shape","subj_idx","TaskRelevance","CognitiveLoad","isMatch","Identity","display_label","nBack_shape","nBack_color","nBack_label","sequence","condition_type","correct_response","correct"
"","","","","","html-keyboard-response","2842","2665343","0.0-3.0-3.0-0.0-590.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2843","2665844","0.0-3.0-3.0-0.0-591.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2844","2666857","0.0-3.0-3.0-0.0-592.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2845","2667871","0.0-3.0-3.0-0.0-593.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2846","2668886","0.0-3.0-3.0-0.0-594.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2847","2669915","0.0-3.0-3.0-0.0-595.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2848","2670881","0.0-3.0-3.0-0.0-596.0","463","<div style=""font-size: 60px;"">自我</div>","f","","main","response","","100","TaskRelevant","1","true","自我","自我","../img/red_circle.png","","自我","../img/red_triangle.png,../img/green_circle.png,../img/red_triangle.png,../img/red_circle.png,../img/red_circle.png","{""label_type"":""自我"",""is_match"":true,""count"":24,""colorPool"":[""green"",""green"",""red"",""green"",""red"",""green"",""red"",""red"",""green"",""green"",""red"",""green"",""red"",""red"",""red"",""green"",""red"",""red"",""green"",""green"",""green"",""green"",""red"",""red""]}","f","true"
"","","","","","html-keyboard-response","2849","2671185","0.0-3.0-3.0-0.0-597.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2850","2671853","0.0-3.0-3.0-0.0-598.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2851","2672355","0.0-3.0-3.0-0.0-599.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2852","2673387","0.0-3.0-3.0-0.0-600.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2853","2674388","0.0-3.0-3.0-0.0-601.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2854","2676413","0.0-3.0-3.0-0.0-602.0","null","<div style=""font-size: 60px;"">生人</div>","null","","main","response","","100","TaskRelevant","1","true","生人","生人","../img/red_triangle.png","","生人","../img/green_triangle.png,../img/green_triangle.png,../img/red_triangle.png","{""label_type"":""生人"",""is_match"":true,""count"":24,""colorPool"":[""green"",""red"",""green"",""green"",""red"",""green"",""green"",""green"",""green"",""red"",""green"",""red"",""red"",""red"",""red"",""green"",""red"",""green"",""red"",""red"",""green"",""green"",""red"",""red""]}","f","false"
"","","","","","html-keyboard-response","2855","2676727","0.0-3.0-3.0-0.0-603.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2856","2677742","0.0-3.0-3.0-0.0-604.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2857","2678256","0.0-3.0-3.0-0.0-605.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2858","2679267","0.0-3.0-3.0-0.0-606.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2859","2680280","0.0-3.0-3.0-0.0-607.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2860","2682285","0.0-3.0-3.0-0.0-608.0","null","<div style=""font-size: 60px;"">生人</div>","null","","main","response","","100","TaskRelevant","1","true","生人","生人","../img/green_triangle.png","","生人","../img/red_triangle.png,../img/green_triangle.png,../img/green_triangle.png","{""label_type"":""生人"",""is_match"":true,""count"":24,""colorPool"":[""green"",""red"",""green"",""green"",""red"",""green"",""green"",""green"",""green"",""red"",""green"",""red"",""red"",""red"",""red"",""green"",""red"",""green"",""red"",""red"",""green"",""green"",""red"",""red""]}","f","false"
"","","","","","html-keyboard-response","2861","2682597","0.0-3.0-3.0-0.0-609.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2862","2683018","0.0-3.0-3.0-0.0-610.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2863","2683518","0.0-3.0-3.0-0.0-611.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2864","2684546","0.0-3.0-3.0-0.0-612.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2865","2685574","0.0-3.0-3.0-0.0-613.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2866","2686601","0.0-3.0-3.0-0.0-614.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2867","2687822","0.0-3.0-3.0-0.0-615.0","720","<div style=""font-size: 60px;"">生人</div>","f","","main","response","","100","TaskRelevant","1","true","生人","生人","../img/red_triangle.png","","生人","../img/red_circle.png,../img/green_circle.png,../img/red_circle.png,../img/red_triangle.png","{""label_type"":""生人"",""is_match"":true,""count"":24,""colorPool"":[""green"",""red"",""green"",""green"",""red"",""green"",""green"",""green"",""green"",""red"",""green"",""red"",""red"",""red"",""red"",""green"",""red"",""green"",""red"",""red"",""green"",""green"",""red"",""red""]}","f","true"
"","","","","","html-keyboard-response","2868","2688128","0.0-3.0-3.0-0.0-616.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2869","2689204","0.0-3.0-3.0-0.0-617.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2870","2689716","0.0-3.0-3.0-0.0-618.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2871","2690742","0.0-3.0-3.0-0.0-619.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2872","2691770","0.0-3.0-3.0-0.0-620.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2873","2692722","0.0-3.0-3.0-0.0-621.0","438","<div style=""font-size: 60px;"">自我</div>","f","","main","response","","100","TaskRelevant","1","true","自我","自我","../img/red_circle.png","","自我","../img/red_triangle.png,../img/green_triangle.png,../img/red_circle.png","{""label_type"":""自我"",""is_match"":true,""count"":24,""colorPool"":[""green"",""green"",""red"",""green"",""red"",""green"",""red"",""red"",""green"",""green"",""red"",""green"",""red"",""red"",""red"",""green"",""red"",""red"",""green"",""green"",""green"",""green"",""red"",""red""]}","f","true"
"","","","","","html-keyboard-response","2874","2693029","0.0-3.0-3.0-0.0-622.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2875","2693993","0.0-3.0-3.0-0.0-623.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2876","2694508","0.0-3.0-3.0-0.0-624.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2877","2695518","0.0-3.0-3.0-0.0-625.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2878","2696531","0.0-3.0-3.0-0.0-626.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2879","2697561","0.0-3.0-3.0-0.0-627.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2880","2698810","0.0-3.0-3.0-0.0-628.0","747","<div style=""font-size: 60px;"">生人</div>","f","","main","response","","100","TaskRelevant","1","true","生人","生人","../img/red_triangle.png","","生人","../img/green_triangle.png,../img/green_circle.png,../img/green_triangle.png,../img/red_triangle.png","{""label_type"":""生人"",""is_match"":true,""count"":24,""colorPool"":[""green"",""red"",""green"",""green"",""red"",""green"",""green"",""green"",""green"",""red"",""green"",""red"",""red"",""red"",""red"",""green"",""red"",""green"",""red"",""red"",""green"",""green"",""red"",""red""]}","f","true"
"","","","","","html-keyboard-response","2881","2699115","0.0-3.0-3.0-0.0-629.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2882","2699924","0.0-3.0-3.0-0.0-630.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2883","2700425","0.0-3.0-3.0-0.0-631.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2884","2701450","0.0-3.0-3.0-0.0-632.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2885","2702462","0.0-3.0-3.0-0.0-633.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2886","2703473","0.0-3.0-3.0-0.0-634.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2887","2704559","0.0-3.0-3.0-0.0-635.0","584","<div style=""font-size: 60px;"">生人</div>","f","","main","response","","100","TaskRelevant","1","true","生人","生人","../img/green_triangle.png","","生人","../img/red_circle.png,../img/green_triangle.png,../img/green_triangle.png,../img/green_triangle.png","{""label_type"":""生人"",""is_match"":true,""count"":24,""colorPool"":[""green"",""red"",""green"",""green"",""red"",""green"",""green"",""green"",""green"",""red"",""green"",""red"",""red"",""red"",""red"",""green"",""red"",""green"",""red"",""red"",""green"",""green"",""red"",""red""]}","f","true"
"","","","","","html-keyboard-response","2888","2704872","0.0-3.0-3.0-0.0-636.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2889","2705931","0.0-3.0-3.0-0.0-637.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2890","2706446","0.0-3.0-3.0-0.0-638.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
